MW,LogP_calc,TPSA,HBD,HBA,RotBonds,AroRings,RingCount,fCSP3,LabuteASA,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,PEOE_VSA1,SMR_VSA1,SlogP_VSA1
486.53100000000023,3.722400000000003,57.690000000000005,0.0,4.0,6.0,2.0,3.0,0.43478260869565216,190.4657588643365,1070.3805067128435,19.164811423649002,12.30733312924948,25.16836000814467,9.80407046564363,4.899909730850478,30.773994359100037,0.0
318.37600000000003,4.112320000000002,51.22,1.0,3.0,5.0,3.0,3.0,0.1,140.68499536892003,797.3072217103867,13.399020187889747,7.7226283423247954,15.7441906572702,7.417725836455818,10.05365155780638,9.53140013787187,10.05365155780638
480.95200000000034,2.6872799999999994,118.44999999999999,3.0,6.0,7.0,3.0,4.0,0.32,201.26976477263185,1277.8811670554635,19.216422455934694,11.474791353693368,23.767301558765947,10.699057730059177,25.044067204444772,14.637927532712578,15.612918452858388
204.06,2.29877,61.900000000000006,3.0,1.0,1.0,1.0,1.0,0.0,79.97798156754247,311.5198400095355,7.577187914813866,3.91060242533508,9.1603342366757,3.6476867870310152,11.050456081168516,0.0,11.050456081168516
408.47900000000016,3.9614400000000023,89.25999999999999,1.0,4.0,4.0,4.0,4.0,0.18181818181818182,167.89647108359696,1401.622991395328,17.117039463986607,10.967707965173528,19.14057659965873,6.70231710317394,9.67362704263206,18.318861563241466,0.0
363.41300000000007,3.449600000000002,75.63,2.0,4.0,6.0,3.0,3.0,0.18181818181818182,157.1404999090743,944.6938225233516,15.014375259540156,8.813647509565733,18.451056862660522,8.360151206839442,15.160178952647087,19.4324647167844,5.316788604006331
426.5040000000003,4.601000000000004,49.410000000000004,1.0,3.0,6.0,2.0,3.0,0.42857142857142855,169.3342231566064,893.6422673132639,16.84559862704905,11.214873625907098,21.8003932405144,9.277346099378814,0.0,21.589042127353398,4.722094864452088
464.53700000000026,5.227300000000005,71.03,2.0,5.0,10.0,3.0,4.0,0.2962962962962963,198.48231697565646,1115.2891539730351,19.004843745979002,11.535316709588225,23.57391185789479,11.518516686860792,24.796951637297614,23.765205534187444,14.790514511606428
349.4820000000002,3.5764000000000022,70.83,2.0,4.0,7.0,3.0,4.0,0.42857142857142855,154.19699048345984,823.2385389743627,15.19464745869889,9.664644271938128,17.187738341812626,7.975153197933603,10.717645998109393,0.0,5.733667477162185
414.44100000000014,1.4035999999999993,90.9,1.0,7.0,5.0,2.0,4.0,0.4,172.99704015110044,920.0127528012632,16.62286989334728,9.790918731833225,19.867826620747913,8.517923604003057,19.853471019507335,18.716352369618512,20.016517796557764
471.5570000000003,4.9598800000000045,94.82,2.0,6.0,10.0,3.0,4.0,0.2857142857142857,205.07430336859557,1198.8019377666878,19.57409286846973,11.819941270833588,24.115591652604564,11.909415762399105,24.796951637297614,19.374790486512627,14.790514511606428
333.472,3.400000000000002,38.77,0.0,4.0,10.0,1.0,2.0,0.65,145.68320779678115,478.91714517212966,15.129777624705156,9.254960938381418,18.94166371294369,9.796796597251936,14.373635638450576,14.268263091671919,0.0
272.275,3.369900000000002,35.53,0.0,3.0,3.0,2.0,3.0,0.1875,115.49658259160198,651.920286451182,10.765481572287841,6.395212799335087,12.662581621944494,5.327834699181748,9.473725907600098,18.65867813934674,9.473725907600098
372.44400000000013,1.92048,76.44,1.0,4.0,4.0,1.0,3.0,0.55,158.4796192224883,707.6870506066263,15.364164486253514,9.538616153968915,19.15019199763646,8.847881179692335,15.116608065707286,13.979489415818463,10.216698334856808
402.3610000000002,2.5753000000000004,105.41000000000001,2.0,8.0,5.0,3.0,4.0,0.2222222222222222,163.25189389822253,1005.0859779512922,15.062056939293825,8.740161399505759,18.748938702638366,8.185756298402122,24.687500829716537,22.729381170274856,15.53348693886314
407.92200000000014,6.505920000000004,42.230000000000004,1.0,2.0,5.0,4.0,4.0,0.08695652173913043,172.12334641864632,1150.9148423500656,16.79662378334511,10.056501955278875,18.663037302978918,7.740323569757122,9.67362704263206,9.901064578912528,0.0
432.408,4.887300000000004,24.5,1.0,3.0,6.0,2.0,3.0,0.42857142857142855,170.18359870247696,784.2316797846466,16.062041833845107,9.50221611692848,22.582207134148387,9.3631669615662,10.05365155780638,31.07935323984897,5.316788604006331
295.3420000000001,3.6990200000000026,56.27000000000001,1.0,5.0,4.0,3.0,3.0,0.17647058823529413,128.4812368050009,818.108265910481,12.752375656255026,6.914423989811041,14.13137590382717,5.891172329838069,14.790514511606428,9.473725907600098,14.790514511606428
398.89800000000014,2.7864000000000013,99.93,3.0,5.0,4.0,3.0,4.0,0.35,167.8466988795967,977.7844118761312,16.408362043444246,9.723277821253198,18.71075723968083,7.408172015397495,20.9343443329662,4.794537184071822,15.950365812018994
278.312,0.19299999999999962,78.89000000000001,0.0,4.0,5.0,2.0,2.0,0.5384615384615384,115.01518969017613,766.239853630029,11.919376647327239,6.53461934930002,14.233786405354829,5.439070630183458,9.361636831863176,4.794537184071822,11.24901029325548
436.9610000000001,3.0032000000000023,77.92000000000002,1.0,4.0,7.0,2.0,3.0,0.38095238095238093,176.3066105135445,965.9013165697165,17.863817058136654,11.480065163862001,21.771094081649828,9.25773350741622,5.106527394840706,18.318861563241466,0.0
223.279,3.1750000000000007,40.71,2.0,2.0,3.0,3.0,3.0,0.07142857142857142,99.51377455726168,580.458421377492,9.35047279939314,5.642354248399091,9.90226814590861,4.294318851151183,10.30076712495354,0.0,5.316788604006331
320.37000000000006,1.8189999999999997,68.73,0.0,5.0,4.0,2.0,3.0,0.26666666666666666,128.90978263219694,762.3668442967094,12.914937452133984,8.659968636714874,14.648695705259302,5.842072230376449,9.473725907600098,17.891522891929036,13.778941898896331
374.91200000000003,3.055900000000001,35.940000000000005,1.0,4.0,8.0,2.0,3.0,0.42857142857142855,160.49785775059254,642.8204701858949,15.814139437380062,9.609263541310158,19.334868055054862,10.046711738220441,9.843390348640755,9.843390348640755,0.0
285.391,2.658400000000001,28.6,0.0,4.0,7.0,2.0,2.0,0.35294117647058826,126.53101056280077,525.491301034188,12.99001157404039,7.124491140227349,15.321334547987698,7.643445481761465,14.536682415501005,4.736862953800049,9.636772684650527
477.43200000000024,5.447000000000006,53.010000000000005,1.0,4.0,7.0,2.0,4.0,0.48,199.41658338157518,905.9030795885501,19.693144440055075,12.10301328340916,23.370935025991837,10.885936389489737,14.743300079491233,14.637927532712578,4.736862953800049
537.5710000000001,3.781500000000001,128.29000000000002,4.0,8.0,11.0,4.0,5.0,0.3333333333333333,222.96733391107415,1448.180534983875,21.161500176644985,12.775599495232594,26.44724342704655,12.135055279172992,20.476967556653417,23.418757628062217,15.37044016181271
362.832,3.7390000000000025,42.43000000000001,0.0,3.0,5.0,2.0,3.0,0.3684210526315789,151.12555369771303,701.1238487730229,14.584224504600847,8.639461172993297,17.830574561933187,7.933237471220653,9.636772684650527,13.921815185546691,0.0
401.46700000000027,2.5163,89.91000000000001,0.0,8.0,5.0,2.0,3.0,0.5,170.17779850220515,814.3664242899146,17.29134639123611,9.501265227580104,20.62956411145797,8.934070137750389,24.010408323101103,19.005126045471968,14.373635638450576
402.8630000000001,2.0558000000000014,108.28999999999999,3.0,4.0,4.0,3.0,4.0,0.16666666666666666,162.64092615940953,1042.1862441057197,15.563612473200923,9.380936661121748,17.56768391531339,6.713165206107432,20.9343443329662,14.383611552215466,15.950365812018994
370.4280000000001,2.5547400000000007,77.23,3.0,3.0,5.0,2.0,3.0,0.3,156.99978234526114,943.6986238291902,15.86528928856851,8.726823015480715,18.849039171779264,7.361485117017758,20.517465459810346,13.979489415818463,10.633577208012662
384.3710000000002,2.4362000000000004,105.41000000000001,2.0,8.0,5.0,3.0,4.0,0.2222222222222222,159.08635849529628,938.7146065566825,14.761442735474224,8.634512496334478,17.862524180662916,8.007092798773247,24.687500829716537,18.338966122600038,15.53348693886314
356.51000000000005,3.2536000000000014,32.78,0.0,3.0,4.0,1.0,4.0,0.6818181818181818,157.04771815921237,605.8280794397191,16.03055024930705,10.344877599587,17.99578411650556,7.6928528799572655,9.636772684650527,9.53140013787187,0.0
431.7070000000001,3.7753200000000025,98.32000000000001,3.0,4.0,4.0,2.0,3.0,0.35294117647058826,170.16778397590542,891.789057305487,16.620295556825717,9.39584339594077,19.792008858233256,7.959967145741372,20.307204250644723,14.69560176298435,10.216698334856808
403.48200000000014,4.574220000000003,70.67,2.0,4.0,6.0,3.0,3.0,0.16666666666666666,176.03139168501858,1059.5462360554993,17.522811427977434,9.519422996713976,20.922046174739698,9.132278903987523,20.270349892663187,14.325937321943691,20.270349892663187
562.8020000000001,7.432740000000008,61.02,2.0,3.0,11.0,4.0,6.0,0.4594594594594595,250.68457817125673,1512.7906051939872,25.801946523604762,15.971834841336861,28.66899376939948,12.045113988658715,15.200676855804018,4.794537184071822,5.316788604006331
327.424,2.7977000000000007,63.93000000000001,3.0,4.0,4.0,2.0,3.0,0.4,142.54473801399604,648.3439956523644,13.968134467831911,8.484583232901153,16.959706937947082,6.931717456841758,15.319582184522117,15.319582184522117,0.0
419.5910000000003,4.3373000000000035,82.53,2.0,5.0,8.0,1.0,3.0,0.6818181818181818,177.3934885695876,706.5429461454675,18.177564689816265,11.964789214194594,21.937141071298246,10.856367454624618,15.323225729697514,14.69560176298435,10.216698334856808
362.43000000000006,2.5266,96.25,4.0,4.0,4.0,2.0,3.0,0.29411764705882354,148.15568109407013,769.4550780593262,14.289084934402116,8.82164650389951,17.37553166777971,7.623858436251915,16.367244685174846,13.979489415818463,21.684033289181176
405.56400000000025,4.089700000000003,82.53,2.0,5.0,7.0,1.0,3.0,0.6666666666666666,171.02854645519096,691.4734225037349,17.47045790862972,11.525385500998732,20.96105546148352,10.14188809719718,15.323225729697514,14.69560176298435,10.216698334856808
317.59900000000005,4.599900000000002,40.46,2.0,2.0,2.0,2.0,2.0,0.14285714285714285,125.71664773939123,498.8989143942327,11.992259870789596,6.656813537917759,14.321870529248594,5.49495694496347,10.213054789681411,10.213054789681411,0.0
446.3490000000004,3.5302000000000024,75.3,2.0,6.0,7.0,3.0,4.0,0.4,172.13665792031372,922.2407878829483,17.4585971938055,10.28987497576668,19.16925259839066,8.8945797648425,19.774493032553636,9.473725907600098,10.05365155780638
377.4650000000001,5.2511000000000045,59.42,1.0,4.0,7.0,3.0,3.0,0.09090909090909091,162.0927581594822,937.5315312720636,15.648328923970919,9.601766421862727,18.732518627418223,9.052267494335865,9.843390348640755,14.637927532712576,4.736862953800049
461.56200000000024,4.095760000000003,100.55000000000001,3.0,5.0,10.0,3.0,3.0,0.2962962962962963,199.74520820554415,1135.786834704488,20.013995097847406,11.234657983662043,24.766158602874693,11.317468174884786,20.476967556653413,19.432464716784395,15.37044016181271
553.0440000000001,2.9656000000000002,113.78,0.0,6.0,6.0,5.0,6.0,0.3076923076923077,222.17958744609555,1996.3114720687431,22.62214230353767,14.398813197002868,24.62620476662199,8.670454392309248,4.567099647791355,8.417796984328938,11.24901029325548
378.432,3.809800000000002,100.99000000000001,2.0,6.0,8.0,3.0,3.0,0.23809523809523808,162.61829156542828,964.0707049122725,15.84547346000421,9.071905386273503,19.28626195204848,8.943603804843988,9.843390348640755,14.637927532712578,4.736862953800049
197.24099999999999,1.5846,37.28,1.0,3.0,1.0,2.0,3.0,0.16666666666666666,87.86689549130745,531.1331993766781,8.272742368510768,5.078635421572635,8.411784570852156,3.3486242447384376,5.316788604006331,0.0,5.316788604006331
366.49000000000007,4.144200000000001,80.04,3.0,5.0,7.0,3.0,3.0,0.2,156.83145051923864,873.5275115727096,15.475029792811315,9.404509400512199,18.101918480213723,8.599552057391055,16.367244685174846,4.794537184071822,16.367244685174846
457.49400000000026,3.318480000000001,126.34,2.0,7.0,7.0,4.0,5.0,0.2916666666666667,194.687687159132,1473.5088358124483,18.830691857964954,10.996346574378341,21.455423833122303,8.514869503341588,19.937539809604065,14.325937321943691,10.633577208012662
391.814,2.7973999999999997,87.72,2.0,3.0,1.0,4.0,4.0,0.09523809523809523,162.93602176332962,1454.0103110576272,15.502004308625864,8.899474508476738,17.833976999379512,6.8732765611723154,4.9839785209472085,0.0,16.547324182004555
215.25199999999995,2.4595200000000004,42.24,1.0,3.0,0.0,2.0,3.0,0.3076923076923077,93.08320606295023,613.0940830436715,9.169867732056247,5.55153002445122,9.455566401645477,3.3705900156516972,9.733939541059678,4.417150937053347,10.94237492308432
321.25399999999996,3.707480000000002,70.32,1.0,3.0,4.0,2.0,2.0,0.125,128.9067527551415,778.8704200949837,11.593375856469253,6.374038197424253,16.362054933938236,6.399471937204864,9.843390348640755,27.809172675737038,4.736862953800049
420.5460000000003,3.3652000000000015,101.78999999999999,3.0,9.0,5.0,3.0,4.0,0.3333333333333333,179.56060440901592,1063.1085901774522,17.883098100772248,10.747795998249556,20.069059099616123,9.068775392588455,20.850275542869472,0.0,20.850275542869472
448.6100000000001,3.300800000000002,94.57999999999998,4.0,7.0,13.0,3.0,3.0,0.4090909090909091,183.85115918113968,958.6759788274284,18.43606991772021,12.04902658276358,22.83649811087111,12.12048165719121,25.250684868435,14.94991774348146,10.189751201062641
443.3890000000001,2.678000000000001,131.57999999999998,3.0,5.0,5.0,4.0,4.0,0.15,178.01705976469842,1340.7155775068995,16.5651533166588,9.370880668682759,21.028880630570725,7.796220394822719,16.034434602115724,22.760319511168106,11.050456081168516
267.745,1.9444,69.09,2.0,4.0,1.0,2.0,2.0,0.1,108.73880906541784,560.5752761127633,10.65113993347552,5.586663824404342,11.940985682050016,4.766257957606272,5.733667477162185,0.0,5.733667477162185
262.26099999999997,2.1326400000000003,87.74,2.0,4.0,3.0,2.0,2.0,0.2857142857142857,108.65410675170382,711.8285963459964,10.688086163143852,5.881500560137191,13.139209677934183,4.758957202373438,14.63020572673476,19.42474291080658,5.625586319077987
187.28599999999994,2.1826,3.24,0.0,1.0,4.0,1.0,1.0,0.38461538461538464,86.74505698233587,296.76164352109106,8.902879042200436,4.913704329221766,10.818492935635792,5.46596949475999,0.0,0.0,0.0
462.61600000000016,3.8166400000000023,102.32,2.0,5.0,6.0,2.0,3.0,0.5652173913043478,190.33465681972697,1062.6513787645974,20.544693964130907,12.454196095413165,24.256332171761564,9.229951711689049,10.05365155780638,17.949197122200808,10.038883468458419
564.5860000000004,3.234,126.37,3.0,5.0,11.0,3.0,3.0,0.2692307692307692,222.78660249151406,1474.922958800079,21.84421066926641,13.275600498368933,29.58398076269112,12.259706433729885,5.316788604006331,31.178116495497044,20.320245227962516
425.4590000000001,2.356420000000001,110.50999999999999,1.0,5.0,5.0,3.0,3.0,0.16666666666666666,160.55652775185996,1306.3548806519725,16.511681524625565,11.327646933219876,20.02560762291346,6.7111880788184575,5.106527394840706,31.127073595245225,0.0
438.59400000000016,1.0947000000000022,107.60999999999999,3.0,5.0,7.0,1.0,2.0,0.6190476190476191,179.39294399544696,836.3123776980286,19.2521809070102,11.73738007590769,24.30083057200618,9.891261638635395,15.950365812018994,18.00687135247258,15.950365812018994
260.381,2.845700000000001,32.34,1.0,2.0,7.0,1.0,2.0,0.5625,115.54621106378902,436.3751155244273,12.037260161838534,7.371698113291655,14.067454304997518,6.711337425786568,10.216698334856808,4.794537184071822,5.316788604006331
365.4410000000001,1.5279999999999998,112.82000000000001,3.0,6.0,4.0,3.0,4.0,0.3684210526315789,156.76308063366153,931.3958662835782,15.221682219916522,9.095378622044054,17.415637860082306,6.9575,20.9343443329662,4.794537184071822,15.950365812018994
370.79600000000005,1.546699999999999,96.85,2.0,4.0,5.0,3.0,3.0,0.1111111111111111,152.81548158327544,1044.0470100844118,14.363431466498918,8.229231020473659,17.627190088444856,7.794563140439574,5.316788604006331,4.794537184071822,16.565798897261814
361.85000000000014,4.162840000000003,65.29,1.0,2.0,4.0,3.0,3.0,0.16666666666666666,147.4024753171965,918.1537274245387,14.818120727860844,8.895818352755914,16.89206067574051,6.511339140237113,14.226376916322424,14.453814452602892,0.0
417.3800000000001,5.660700000000006,32.34,1.0,2.0,5.0,2.0,3.0,0.34782608695652173,176.88517680582876,862.6711037162426,17.907341295465855,10.581908095547963,20.9122942781342,9.597306778284766,10.216698334856808,4.794537184071822,5.316788604006331
516.4690000000003,5.116180000000006,76.8,1.0,5.0,8.0,2.0,4.0,0.48148148148148145,216.53904729183714,1057.8772739546903,21.217708304744658,12.965514629948139,25.78278605559871,12.095483565376163,14.743300079491233,14.637927532712578,4.736862953800049
267.28799999999995,2.8238000000000003,67.00999999999999,2.0,3.0,3.0,3.0,3.0,0.06666666666666667,115.1537840012089,731.4094312309177,10.882512329944692,6.168410714806936,12.225960501521723,5.046882056829866,9.720841474747257,9.53140013787187,10.05365155780638
218.281,2.415800000000001,41.99,1.0,4.0,3.0,2.0,2.0,0.09090909090909091,91.78977708936404,464.449977557074,9.044308372493166,5.360033441238433,9.859152960269656,4.229502805533052,5.316788604006331,4.794537184071822,5.316788604006331
281.31500000000005,3.390600000000002,56.27000000000001,1.0,5.0,4.0,3.0,3.0,0.125,122.11629469060425,760.0668761047865,11.82972592544465,6.503740387288081,13.176433486137155,5.6636735958285,14.790514511606428,9.473725907600098,14.790514511606428
318.42400000000004,3.7302000000000017,31.4,1.0,4.0,3.0,3.0,4.0,0.25,142.27821878071128,815.1713896291143,13.943570603142327,8.43826308697812,14.968115231046301,6.49418610696643,15.116608065707286,0.0,10.216698334856808
376.9280000000002,3.5390000000000024,61.36,3.0,3.0,6.0,1.0,5.0,0.6666666666666666,160.24678782119597,655.3044798469733,16.187661438811265,10.259781998998605,18.272027594712295,7.139056510272781,15.740104602853368,9.901064578912528,10.633577208012662
311.469,3.9624000000000033,23.47,1.0,2.0,5.0,1.0,4.0,0.6190476190476191,139.75250576507352,548.2198140569955,14.031890913575106,9.441528718700324,15.410174419205754,6.410005257211886,10.006437125691184,5.106527394840706,0.0
345.449,3.1084000000000005,64.11,1.0,6.0,6.0,3.0,3.0,0.1875,141.65762908571105,769.4503798213245,14.116078961411299,8.786027752883866,15.763447845860433,7.431316813874197,10.05365155780638,9.53140013787187,10.05365155780638
383.4550000000001,4.632500000000003,79.8,2.0,5.0,5.0,4.0,4.0,0.13043478260869565,168.60721493104597,1142.9987763398879,16.255442576428877,9.396334893312215,18.55808057944772,8.060077720848495,10.633577208012662,4.794537184071822,10.633577208012662
449.50700000000023,3.481040000000001,104.63,2.0,5.0,6.0,3.0,4.0,0.32,190.62568580819124,1293.685265759992,18.7063202769947,10.951041582078767,22.54060985310875,9.458619561132862,9.843390348640755,14.637927532712578,15.98587324705553
350.41400000000004,4.800920000000004,77.76,3.0,3.0,5.0,3.0,3.0,0.22727272727272727,151.90403790030766,974.8390736122096,14.912661304850763,8.708095632350448,17.80151308062241,7.080785589669684,15.319582184522117,20.11411936859394,0.0
599.7040000000004,2.990400000000001,124.83999999999999,3.0,6.0,11.0,3.0,4.0,0.3333333333333333,244.29323905384567,1506.5438688332258,24.11809567641564,15.470671558968313,31.074151924046497,13.862613481192382,15.950365812018994,26.787701447822222,15.772550945620605
246.29100000000003,1.8942999999999999,50.69,1.0,3.0,2.0,2.0,3.0,0.08333333333333333,101.06852471521162,624.6866676807617,9.737013713333203,6.291044341369588,10.285221853436983,4.177801099532741,0.0,8.49270955475076,4.722094864452088
425.4920000000002,2.8713000000000006,82.19,1.0,5.0,4.0,4.0,5.0,0.2,184.88118664794914,1310.7303418738375,17.56908809913581,10.693891623045177,19.93359375,8.625708884688091,9.799819461700956,4.794537184071822,10.459176625902487
292.34200000000004,3.315100000000001,51.14000000000001,0.0,5.0,4.0,3.0,3.0,0.11764705882352941,128.80779860296806,747.1206631618654,12.470605364359956,6.9056584689025335,14.007002048058858,6.217756346260379,9.636772684650527,4.736862953800049,9.636772684650527
421.9060000000002,3.0151000000000012,106.09,1.0,6.0,6.0,2.0,3.0,0.3684210526315789,168.00801215585807,995.4932603988459,16.83328792153784,11.088008325928909,20.415177419893748,8.362702803568443,5.316788604006331,18.00687135247258,5.316788604006331
405.95100000000014,3.6121200000000027,45.67000000000001,0.0,5.0,3.0,2.0,4.0,0.5,168.4492104250623,799.8130876931192,17.06038125328738,10.609564476802811,18.873062056174934,7.874401237310487,9.636772684650527,9.53140013787187,0.0
540.5130000000001,5.050120000000005,70.16000000000001,0.0,5.0,5.0,2.0,4.0,0.48,217.14295919199765,1143.801939949517,22.3201723300013,14.047870346516406,26.074074074074073,10.947668209327162,9.636772684650527,17.949197122200808,4.736862953800049
198.26900000000003,3.0021200000000015,24.92,1.0,2.0,3.0,2.0,2.0,0.15384615384615385,89.98789171890878,423.56090337132014,8.773122530203514,5.04895480832442,9.71465162167829,4.599250559368817,5.316788604006331,0.0,5.316788604006331
114.173,1.08269,20.72,1.0,1.0,0.0,1.0,1.0,0.25,46.79390536965459,197.4547535417141,4.826659005270798,2.413400186621039,4.58552099533437,1.4995195518462698,9.551078168738563,0.0,0.0
429.8830000000003,3.624200000000002,93.37,2.0,6.0,6.0,3.0,4.0,0.2857142857142857,177.55167697661895,1110.1920512748404,17.11722453772771,9.914560748203606,20.30877450554773,8.411985131955074,15.787319034968565,13.921815185546691,15.787319034968565
414.8740000000002,4.766900000000002,97.12,2.0,7.0,5.0,4.0,4.0,0.05263157894736842,165.854212379611,1271.1651800731477,16.251313044707036,10.49897744865094,18.272027594712295,7.139056510272781,15.05072814506601,12.834947921382284,10.633577208012662
300.274,2.11937,131.34,3.0,5.0,4.0,2.0,2.0,0.0,124.72152848629021,710.6276256204376,11.276359180062045,6.132537149802535,14.978146573445839,6.353300533591779,15.787319034968565,14.45471118668954,15.787319034968565
615.8840000000005,6.031600000000007,60.93,0.0,5.0,12.0,3.0,5.0,0.4864864864864865,264.5342508905426,1413.835121742969,27.298473260931814,18.310392785239983,32.39506172839506,15.328798185941043,9.799819461700956,13.212334168400758,0.0
469.9770000000001,2.2448000000000006,120.24000000000001,3.0,6.0,6.0,3.0,4.0,0.391304347826087,196.86288099303363,1137.177236618867,19.470930710594615,11.229887367102537,23.003863010409365,9.364780587014032,25.83425406381668,9.589074368143644,15.950365812018994
546.9040000000005,5.052900000000005,78.95,1.0,5.0,5.0,2.0,4.0,0.43478260869565216,214.5063697034908,1132.03031693617,21.50685215352902,13.75864654097094,25.384923244965147,10.912863215413934,9.636772684650527,17.949197122200808,9.458957818252138
491.98300000000035,4.173820000000004,87.88999999999999,1.0,7.0,5.0,4.0,5.0,0.28,207.88426471176766,1396.0968435230188,20.58090085121835,11.73253134791392,22.918280221525713,9.420106421019828,19.853471019507335,9.53140013787187,14.953561288656857
529.9690000000003,4.478280000000003,140.45000000000002,0.0,9.0,6.0,5.0,5.0,0.04,215.99979787252067,1768.2959445551717,20.719431829775708,12.991732190438336,24.052939222272133,9.76991706006254,4.417150937053347,12.834947921382284,0.0
254.24099999999999,2.871200000000001,70.67,2.0,4.0,1.0,3.0,3.0,0.0,107.72496828574104,800.4836768266103,9.82972592544465,5.696337377143883,11.346641020829423,4.170292904637657,14.630205726734758,14.630205726734758,5.625586319077987
313.28800000000007,2.5477000000000007,75.81,0.0,4.0,2.0,2.0,3.0,0.125,130.5776240111515,848.2141468702094,12.19290879641462,6.835060837418854,14.830970211110094,5.600501732993522,4.899909730850478,14.108263280564312,4.899909730850478
582.7260000000002,5.240500000000005,78.25999999999999,1.0,8.0,6.0,5.0,7.0,0.3333333333333333,247.61226670470057,1833.3713980870164,24.54394932350865,15.492081895931948,27.096112802435506,11.491008491591302,24.27062195656068,13.948551074925218,15.64548872675735
410.49900000000014,3.303,119.46999999999998,4.0,5.0,8.0,3.0,3.0,0.14285714285714285,172.2267605648555,997.7706084799182,16.71455626624216,9.707014108395432,20.37620730458385,9.222770726438023,21.52098651213075,14.325937321943691,26.83777511613708
311.36400000000003,4.112120000000003,55.63,1.0,4.0,4.0,3.0,3.0,0.23529411764705882,133.79883342619488,808.105978740808,13.285621008526068,7.441971038194102,15.147852854407125,6.158354278395903,9.883888251797686,4.39041504767482,5.316788604006331
465.55400000000026,2.13392,90.74000000000001,1.0,8.0,7.0,3.0,5.0,0.48,198.21857399480774,1219.8869416930836,19.74991018967197,11.859576855351733,22.613775821349236,9.985291869538852,24.427287196256955,14.210588861400147,25.217120863609953
303.358,1.8676999999999995,55.839999999999996,0.0,5.0,3.0,1.0,3.0,0.5294117647058824,129.7440724001059,559.0371822548028,12.897679523621688,7.673077072421275,15.032579420487952,6.084896581778482,9.473725907600098,19.06280027574374,0.0
278.33699999999993,1.6016199999999998,97.11,3.0,4.0,4.0,2.0,2.0,0.25,113.56044873888958,623.2169505602678,11.212069686950873,6.564022544849356,13.285625230484353,5.66016886024396,16.367244685174846,9.589074368143644,16.367244685174846
462.3770000000003,4.108800000000003,77.59,3.0,4.0,7.0,3.0,4.0,0.34782608695652173,190.6434995436722,1047.4776620990256,18.494853988998557,11.114007120225299,21.962226424452847,9.915725164632814,25.044067204444772,14.637927532712578,10.05365155780638
338.41400000000004,2.0576,104.03999999999999,3.0,8.0,6.0,3.0,3.0,0.3076923076923077,133.35229485342356,812.4145840461839,13.331241749342379,8.39091710485101,15.070998449087046,6.507771492038278,14.840466935900384,9.523678331894054,10.189751201062641
486.4070000000004,3.3443000000000005,86.28,2.0,7.0,5.0,3.0,5.0,0.391304347826087,201.8543108984733,1160.7551161376034,19.61040923983878,11.916009506731355,22.129039833515357,9.667280681502005,20.433396669713616,4.794537184071822,15.533486938863138
386.4590000000001,2.5046800000000005,77.19,1.0,5.0,5.0,3.0,4.0,0.22727272727272727,169.3252199413602,1000.7866849892265,16.03070313498228,9.6014847862972,18.72030214687853,8.58701307918745,10.216698334856808,4.794537184071822,10.216698334856808
171.15599999999998,0.09201999999999994,81.19,1.0,4.0,3.0,1.0,1.0,0.5,68.61221882593873,294.2284590462867,6.59691479449028,3.438905119045677,8.664607379375592,3.310964147709046,15.220845663606278,10.029838443658377,0.0
612.7560000000002,3.768500000000002,91.64999999999999,1.0,9.0,8.0,5.0,7.0,0.36363636363636365,258.9525686289508,1873.6986064894104,25.64548329569511,15.937601195492476,28.87499690292691,12.62438306791781,19.690424242456906,14.268263091671919,15.775965229908817
583.4940000000003,2.3771000000000004,140.82999999999998,4.0,7.0,9.0,3.0,4.0,0.36,229.4910893940679,1488.941941654387,22.866993462592106,14.203559739371782,28.340897917891972,12.018905715220995,25.044067204444772,23.05572451704151,20.335013317310477
279.38300000000004,3.2668000000000017,23.47,1.0,2.0,2.0,2.0,5.0,0.3684210526315789,125.5854972416782,613.774430182851,12.203463788828914,7.863066009485182,13.052902928498053,4.971873091454894,10.006437125691184,5.106527394840706,0.0
349.3900000000001,2.3986,75.55000000000001,1.0,5.0,3.0,3.0,4.0,0.25,150.59086767239438,951.9392006956583,14.259687022377307,8.61418139287724,16.476918721261942,7.093065612228191,14.743300079491233,14.637927532712578,0.0
393.22400000000005,3.1164200000000006,104.3,3.0,7.0,5.0,3.0,3.0,0.21428571428571427,145.04907914475007,835.0457731900766,14.464744808581079,7.858883207411234,16.24527421754316,6.869720383075436,10.633577208012662,4.39041504767482,10.633577208012662
452.5800000000002,4.386220000000003,84.30000000000001,1.0,4.0,6.0,3.0,4.0,0.3333333333333333,188.66346671089636,1181.7420932824598,19.177517396301678,12.350523307959158,22.077840646161274,9.15972414336528,4.899909730850478,13.212334168400758,4.722094864452088
272.373,3.041920000000002,41.99,1.0,3.0,4.0,2.0,2.0,0.2,117.002408073111,566.6131868754018,11.82876542286934,7.256862927310401,13.617712971713582,6.38396738750566,5.316788604006331,4.794537184071822,5.316788604006331
334.341,4.306680000000004,45.05,1.0,3.0,6.0,2.0,2.0,0.2777777777777778,138.230743315303,708.4391917624482,13.099721290071232,7.429574202778761,17.827956586162788,7.842208957826434,10.05365155780638,17.908108096824506,10.05365155780638
